Timestamp,Pressure1,Pressure2
2026-02-16T14:43:59.656,1248,1058
2026-02-16T14:43:59.657,1246,1059
2026-02-16T14:43:59.658,1248,1062
2026-02-16T14:43:59.659,1248,1063
2026-02-16T14:43:59.660,1248,1062
2026-02-16T14:43:59.661,1248,1066
2026-02-16T14:43:59.662,1246,1065
2026-02-16T14:43:59.663,1224,1064
2026-02-16T14:43:59.664,1239,1070
2026-02-16T14:43:59.665,1247,1072
2026-02-16T14:43:59.666,1245,1068
2026-02-16T14:43:59.667,1242,1072
2026-02-16T14:43:59.668,1246,1074
2026-02-16T14:43:59.669,1248,1075
2026-02-16T14:43:59.670,1246,1078
2026-02-16T14:43:59.671,1250,1095
2026-02-16T14:43:59.672,1239,1080
2026-02-16T14:43:59.673,1244,1078
2026-02-16T14:43:59.674,1242,1083
2026-02-16T14:43:59.675,1246,1086
2026-02-16T14:43:59.676,1246,1090
2026-02-16T14:43:59.677,1246,1080
2026-02-16T14:43:59.678,1248,1087
2026-02-16T14:43:59.679,1229,1084
2026-02-16T14:43:59.680,1235,1091
2026-02-16T14:43:59.681,1243,1094
2026-02-16T14:43:59.682,1248,1094
2026-02-16T14:43:59.683,1249,1099
2026-02-16T14:43:59.684,1246,1098
2026-02-16T14:43:59.685,1251,1099
2026-02-16T14:43:59.686,1246,1104
2026-02-16T14:43:59.687,1248,1107
2026-02-16T14:43:59.688,1246,1118
2026-02-16T14:43:59.689,1243,1127
2026-02-16T14:43:59.690,1246,1170
2026-02-16T14:43:59.691,1246,1238
2026-02-16T14:43:59.692,1238,1264
2026-02-16T14:43:59.693,1247,1268
2026-02-16T14:43:59.694,1250,1271
2026-02-16T14:43:59.695,1227,1275
2026-02-16T14:43:59.696,1247,1267
2026-02-16T14:43:59.697,1248,1277
2026-02-16T14:43:59.698,1244,1271
2026-02-16T14:43:59.699,1247,1267
2026-02-16T14:43:59.700,1250,1266
2026-02-16T14:43:59.701,1241,1264
2026-02-16T14:43:59.702,1244,1263
2026-02-16T14:43:59.703,1246,1261
2026-02-16T14:43:59.704,1244,1262
2026-02-16T14:43:59.705,1245,1261
2026-02-16T14:43:59.706,1247,1262
2026-02-16T14:43:59.707,1242,1266
2026-02-16T14:43:59.708,1246,1264
2026-02-16T14:43:59.709,1251,1256
2026-02-16T14:43:59.710,1246,1259
2026-02-16T14:43:59.711,1245,1265
2026-02-16T14:43:59.712,1246,1273
2026-02-16T14:43:59.713,1246,1279
2026-02-16T14:43:59.714,1244,1280
2026-02-16T14:43:59.715,1247,1282
2026-02-16T14:43:59.716,1247,1280
2026-02-16T14:43:59.717,1248,1275
2026-02-16T14:43:59.718,1248,1268
2026-02-16T14:43:59.719,1247,1267
2026-02-16T14:43:59.720,1248,1262
2026-02-16T14:43:59.721,1247,1267
2026-02-16T14:43:59.722,1246,1230
2026-02-16T14:43:59.723,1250,1266
2026-02-16T14:43:59.724,1219,1262
2026-02-16T14:43:59.725,1247,1267
2026-02-16T14:43:59.726,1253,1267
2026-02-16T14:43:59.727,1243,1267
2026-02-16T14:43:59.728,1244,1270
2026-02-16T14:43:59.729,1247,1270
2026-02-16T14:43:59.730,1246,1270
2026-02-16T14:43:59.731,1245,1267
2026-02-16T14:43:59.732,1244,1270
2026-02-16T14:43:59.733,1247,1269
2026-02-16T14:43:59.734,1247,1270
2026-02-16T14:43:59.735,1246,1266
2026-02-16T14:43:59.736,1245,1271
2026-02-16T14:43:59.737,1247,1266
2026-02-16T14:43:59.738,1248,1264
2026-02-16T14:43:59.739,1249,1267
2026-02-16T14:43:59.740,1248,1264
2026-02-16T14:43:59.741,1248,1268
2026-02-16T14:43:59.742,1245,1273
2026-02-16T14:43:59.743,1223,1267
2026-02-16T14:43:59.744,1246,1269
2026-02-16T14:43:59.745,1245,1269
2026-02-16T14:43:59.746,1243,1267
2026-02-16T14:43:59.747,1248,1270
2026-02-16T14:43:59.748,1245,1267
2026-02-16T14:43:59.749,1246,1270
2026-02-16T14:43:59.750,1248,1270
2026-02-16T14:43:59.751,1247,1269
2026-02-16T14:43:59.752,1248,1274
2026-02-16T14:43:59.753,1247,1296
2026-02-16T14:43:59.754,1248,1273
2026-02-16T14:43:59.755,1245,1274
2026-02-16T14:43:59.756,1250,1274
2026-02-16T14:43:59.757,1243,1271
2026-02-16T14:43:59.758,1245,1266
2026-02-16T14:43:59.759,1253,1278
2026-02-16T14:43:59.760,1245,1271
2026-02-16T14:43:59.761,1246,1271
2026-02-16T14:43:59.762,1236,1274
2026-02-16T14:43:59.763,1248,1272
2026-02-16T14:43:59.764,1246,1275
2026-02-16T14:43:59.765,1246,1251
2026-02-16T14:43:59.766,1245,1267
2026-02-16T14:43:59.767,1247,1271
2026-02-16T14:43:59.768,1266,1267
2026-02-16T14:43:59.769,1250,1271
2026-02-16T14:43:59.770,1251,1270
2026-02-16T14:43:59.771,1244,1270
2026-02-16T14:43:59.772,1246,1271
2026-02-16T14:43:59.773,1246,1271
2026-02-16T14:43:59.774,1248,1271
2026-02-16T14:43:59.775,1238,1270
2026-02-16T14:43:59.776,1254,1267
2026-02-16T14:43:59.777,1243,1267
2026-02-16T14:43:59.778,1246,1270
2026-02-16T14:43:59.779,1247,1267
2026-02-16T14:43:59.780,1227,1267
2026-02-16T14:43:59.781,1248,1269
2026-02-16T14:43:59.782,1250,1267
2026-02-16T14:43:59.783,1240,1266
2026-02-16T14:43:59.784,1250,1264
2026-02-16T14:43:59.785,1250,1267
2026-02-16T14:43:59.786,1248,1266
2026-02-16T14:43:59.787,1248,1266
2026-02-16T14:43:59.788,1247,1271
2026-02-16T14:43:59.789,1246,1266
2026-02-16T14:43:59.790,1261,1267
2026-02-16T14:43:59.791,1255,1266
2026-02-16T14:43:59.792,1244,1271
2026-02-16T14:43:59.793,1245,1266
2026-02-16T14:43:59.794,1246,1270
2026-02-16T14:43:59.795,1250,1270
2026-02-16T14:43:59.796,1248,1270
2026-02-16T14:43:59.797,1245,1270
2026-02-16T14:43:59.798,1246,1267
2026-02-16T14:43:59.799,1249,1269
2026-02-16T14:43:59.800,1248,1266
2026-02-16T14:43:59.801,1246,1270
2026-02-16T14:43:59.802,1246,1270
2026-02-16T14:43:59.803,1248,1274
2026-02-16T14:43:59.804,1245,1266
2026-02-16T14:43:59.805,1246,1266
2026-02-16T14:43:59.806,1254,1271
2026-02-16T14:43:59.807,1249,1274
2026-02-16T14:43:59.808,1248,1273
2026-02-16T14:43:59.809,1246,1267
2026-02-16T14:43:59.810,1250,1275
2026-02-16T14:43:59.811,1246,1271
2026-02-16T14:43:59.812,1246,1270
2026-02-16T14:43:59.813,1248,1271
2026-02-16T14:43:59.814,1248,1274
2026-02-16T14:43:59.815,1250,1274
2026-02-16T14:43:59.816,1243,1270
2026-02-16T14:43:59.817,1250,1274
2026-02-16T14:43:59.818,1248,1277
2026-02-16T14:43:59.819,1248,1275
2026-02-16T14:43:59.820,1251,1271
2026-02-16T14:43:59.821,1242,1274
2026-02-16T14:43:59.822,1245,1272
2026-02-16T14:43:59.823,1243,1271
2026-02-16T14:43:59.824,1246,1282
2026-02-16T14:43:59.825,1246,1271
2026-02-16T14:43:59.826,1246,1271
2026-02-16T14:43:59.827,1249,1271
2026-02-16T14:43:59.828,1245,1275
2026-02-16T14:43:59.829,1249,1273
2026-02-16T14:43:59.830,1243,1270
2026-02-16T14:43:59.831,1248,1271
2026-02-16T14:43:59.832,1247,1266
2026-02-16T14:43:59.833,1245,1269
2026-02-16T14:43:59.834,1245,1266
2026-02-16T14:43:59.835,1243,1270
2026-02-16T14:43:59.836,1246,1272
2026-02-16T14:43:59.837,1246,1266
2026-02-16T14:43:59.838,1244,1256
2026-02-16T14:43:59.839,1247,1264
2026-02-16T14:43:59.840,1248,1267
2026-02-16T14:43:59.841,1248,1264
2026-02-16T14:43:59.842,1248,1266
2026-02-16T14:43:59.843,1247,1267
2026-02-16T14:43:59.844,1247,1270
2026-02-16T14:43:59.845,1248,1267
2026-02-16T14:43:59.846,1239,1270
2026-02-16T14:43:59.847,1249,1270
2026-02-16T14:43:59.848,1244,1265
2026-02-16T14:43:59.849,1240,1266
2026-02-16T14:43:59.850,1243,1266
2026-02-16T14:43:59.851,1247,1270
2026-02-16T14:43:59.852,1244,1271
2026-02-16T14:43:59.853,1245,1270
2026-02-16T14:43:59.854,1246,1270
2026-02-16T14:43:59.855,1242,1270
2026-02-16T14:43:59.856,1246,1270
2026-02-16T14:43:59.857,1249,1271
2026-02-16T14:43:59.859,1246,1270
2026-02-16T14:43:59.859,1246,1259
2026-02-16T14:43:59.860,1246,1271
2026-02-16T14:43:59.861,1247,1271
2026-02-16T14:43:59.862,1247,1271
2026-02-16T14:43:59.863,1249,1274
2026-02-16T14:43:59.864,1249,1275
2026-02-16T14:43:59.865,1247,1273
2026-02-16T14:43:59.866,1253,1273
2026-02-16T14:43:59.867,1245,1273
2026-02-16T14:43:59.868,1248,1271
2026-02-16T14:43:59.869,1249,1271
2026-02-16T14:43:59.870,1248,1275
2026-02-16T14:43:59.871,1243,1271
2026-02-16T14:43:59.872,1247,1270
2026-02-16T14:43:59.873,1246,1273
2026-02-16T14:43:59.874,1243,1273
2026-02-16T14:43:59.875,1245,1275
2026-02-16T14:43:59.876,1250,1273
2026-02-16T14:43:59.877,1242,1271
2026-02-16T14:43:59.878,1244,1274
2026-02-16T14:43:59.879,1244,1270
2026-02-16T14:43:59.880,1254,1273
2026-02-16T14:43:59.881,1241,1274
2026-02-16T14:43:59.882,1244,1284
2026-02-16T14:43:59.883,1248,1270
2026-02-16T14:43:59.884,1253,1271
2026-02-16T14:43:59.885,1250,1271
2026-02-16T14:43:59.886,1243,1271
2026-02-16T14:43:59.887,1239,1270
2026-02-16T14:43:59.888,1248,1270
2026-02-16T14:43:59.889,1247,1264
2026-02-16T14:43:59.890,1251,1271
2026-02-16T14:43:59.891,1243,1268
2026-02-16T14:43:59.892,1253,1270
2026-02-16T14:43:59.893,1246,1268
2026-02-16T14:43:59.894,1242,1270
2026-02-16T14:43:59.895,1239,1267
2026-02-16T14:43:59.896,1242,1264
2026-02-16T14:43:59.897,1242,1267
2026-02-16T14:43:59.898,1242,1270
2026-02-16T14:43:59.899,1242,1266
2026-02-16T14:43:59.900,1243,1266
2026-02-16T14:43:59.901,1242,1283
2026-02-16T14:43:59.902,1246,1267
2026-02-16T14:43:59.903,1242,1265
2026-02-16T14:43:59.904,1248,1270
2026-02-16T14:43:59.905,1248,1269
2026-02-16T14:43:59.906,1247,1270
2026-02-16T14:43:59.907,1250,1270
2026-02-16T14:43:59.908,1243,1270
2026-02-16T14:43:59.909,1245,1267
2026-02-16T14:43:59.910,1243,1267
2026-02-16T14:43:59.911,1247,1270
2026-02-16T14:43:59.912,1247,1271
2026-02-16T14:43:59.913,1235,1271
2026-02-16T14:43:59.914,1244,1267
2026-02-16T14:43:59.915,1248,1274
2026-02-16T14:43:59.916,1246,1270
2026-02-16T14:43:59.917,1247,1270
2026-02-16T14:43:59.918,1246,1267
2026-02-16T14:43:59.919,1242,1269
2026-02-16T14:43:59.920,1246,1291
2026-02-16T14:43:59.921,1247,1287
2026-02-16T14:43:59.922,1245,1257
2026-02-16T14:43:59.923,1254,1271
2026-02-16T14:43:59.924,1250,1266
2026-02-16T14:43:59.925,1247,1271
2026-02-16T14:43:59.926,1246,1270
2026-02-16T14:43:59.927,1245,1270
2026-02-16T14:43:59.928,1245,1267
2026-02-16T14:43:59.929,1245,1271
2026-02-16T14:43:59.930,1250,1278
2026-02-16T14:43:59.931,1248,1301
2026-02-16T14:43:59.932,1246,1273
2026-02-16T14:43:59.933,1248,1267
2026-02-16T14:43:59.934,1247,1267
2026-02-16T14:43:59.935,1248,1267
2026-02-16T14:43:59.936,1245,1270
2026-02-16T14:43:59.937,1243,1266
2026-02-16T14:43:59.938,1250,1271
2026-02-16T14:43:59.939,1247,1266
2026-02-16T14:43:59.940,1248,1266
2026-02-16T14:43:59.941,1246,1270
2026-02-16T14:43:59.942,1247,1271
2026-02-16T14:43:59.943,1245,1270
2026-02-16T14:43:59.944,1248,1269
2026-02-16T14:43:59.945,1248,1270
2026-02-16T14:43:59.946,1224,1270
2026-02-16T14:43:59.947,1246,1267
2026-02-16T14:43:59.948,1248,1270
2026-02-16T14:43:59.949,1246,1271
2026-02-16T14:43:59.950,1246,1270
2026-02-16T14:43:59.951,1251,1267
2026-02-16T14:43:59.952,1243,1267
2026-02-16T14:43:59.953,1246,1271
2026-02-16T14:43:59.954,1247,1270
2026-02-16T14:43:59.955,1247,1267
2026-02-16T14:43:59.956,1246,1266
2026-02-16T14:43:59.957,1207,1267
2026-02-16T14:43:59.958,1247,1271
2026-02-16T14:43:59.959,1243,1267
2026-02-16T14:43:59.960,1248,1248
2026-02-16T14:43:59.961,1244,1270
2026-02-16T14:43:59.962,1246,1264
2026-02-16T14:43:59.963,1242,1270
2026-02-16T14:43:59.964,1244,1267
2026-02-16T14:43:59.965,1250,1267
2026-02-16T14:43:59.966,1247,1267
2026-02-16T14:43:59.967,1251,1267
2026-02-16T14:43:59.968,1244,1270
2026-02-16T14:43:59.969,1249,1270
2026-02-16T14:43:59.970,1246,1266
2026-02-16T14:43:59.971,1246,1270
2026-02-16T14:43:59.972,1245,1270
2026-02-16T14:43:59.973,1246,1270
2026-02-16T14:43:59.974,1248,1271
2026-02-16T14:43:59.975,1243,1273
2026-02-16T14:43:59.976,1243,1272
2026-02-16T14:43:59.977,1246,1270
2026-02-16T14:43:59.978,1247,1273
2026-02-16T14:43:59.979,1249,1275
2026-02-16T14:43:59.980,1246,1278
2026-02-16T14:43:59.981,1245,1270
2026-02-16T14:43:59.982,1248,1274
2026-02-16T14:43:59.983,1246,1272
2026-02-16T14:43:59.984,1242,1271
2026-02-16T14:43:59.985,1251,1274
2026-02-16T14:43:59.986,1230,1271
2026-02-16T14:43:59.987,1253,1273
2026-02-16T14:43:59.988,1248,1269
2026-02-16T14:43:59.989,1246,1270
2026-02-16T14:43:59.990,1251,1274
2026-02-16T14:43:59.991,1243,1267
2026-02-16T14:43:59.992,1243,1275
2026-02-16T14:43:59.993,1248,1273
2026-02-16T14:43:59.994,1246,1271
2026-02-16T14:43:59.995,1239,1271
2026-02-16T14:43:59.996,1243,1274
2026-02-16T14:43:59.997,1236,1266
2026-02-16T14:43:59.998,1248,1268
2026-02-16T14:43:59.999,1250,1269
2026-02-16T14:44:00.000,1239,1267
2026-02-16T14:44:00.001,1246,1270
2026-02-16T14:44:00.002,1247,1267
2026-02-16T14:44:00.003,1248,1269
2026-02-16T14:44:00.004,1246,1267
2026-02-16T14:44:00.005,1250,1271
2026-02-16T14:44:00.006,1247,1266
2026-02-16T14:44:00.007,1250,1266
2026-02-16T14:44:00.008,1254,1269
2026-02-16T14:44:00.010,1249,1270
2026-02-16T14:44:00.010,1250,1269
2026-02-16T14:44:00.011,1250,1270
2026-02-16T14:44:00.012,1246,1271
2026-02-16T14:44:00.013,1243,1270
2026-02-16T14:44:00.014,1247,1270
2026-02-16T14:44:00.015,1247,1270
2026-02-16T14:44:00.016,1242,1270
2026-02-16T14:44:00.017,1246,1271
2026-02-16T14:44:00.018,1250,1267
2026-02-16T14:44:00.019,1249,1269
2026-02-16T14:44:00.020,1245,1270
2026-02-16T14:44:00.021,1246,1267
2026-02-16T14:44:00.022,1242,1270
2026-02-16T14:44:00.023,1245,1270
2026-02-16T14:44:00.024,1246,1267
2026-02-16T14:44:00.025,1245,1266
2026-02-16T14:44:00.027,1250,1273
2026-02-16T14:44:00.027,1246,1270
2026-02-16T14:44:00.028,1248,1274
2026-02-16T14:44:00.029,1237,1267
2026-02-16T14:44:00.030,1244,1267
2026-02-16T14:44:00.031,1246,1267
2026-02-16T14:44:00.032,1251,1271
2026-02-16T14:44:00.033,1251,1278
2026-02-16T14:44:00.034,1247,1273
2026-02-16T14:44:00.035,1223,1271
2026-02-16T14:44:00.036,1248,1271
2026-02-16T14:44:00.037,1246,1268
2026-02-16T14:44:00.038,1246,1271
2026-02-16T14:44:00.039,1251,1270
2026-02-16T14:44:00.040,1243,1266
2026-02-16T14:44:00.041,1242,1267
2026-02-16T14:44:00.042,1243,1274
2026-02-16T14:44:00.043,1243,1267
2026-02-16T14:44:00.044,1246,1271
2026-02-16T14:44:00.045,1243,1270
2026-02-16T14:44:00.046,1243,1267
2026-02-16T14:44:00.047,1247,1267
2026-02-16T14:44:00.048,1243,1274
2026-02-16T14:44:00.049,1242,1270
2026-02-16T14:44:00.050,1246,1265
2026-02-16T14:44:00.051,1246,1267
2026-02-16T14:44:00.052,1243,1274
2026-02-16T14:44:00.053,1247,1274
2026-02-16T14:44:00.054,1238,1271
2026-02-16T14:44:00.055,1244,1270
2026-02-16T14:44:00.056,1248,1278
2026-02-16T14:44:00.057,1251,1273
2026-02-16T14:44:00.058,1248,1266
2026-02-16T14:44:00.059,1243,1271
2026-02-16T14:44:00.060,1246,1270
2026-02-16T14:44:00.061,1243,1271
2026-02-16T14:44:00.062,1247,1267
2026-02-16T14:44:00.063,1248,1266
2026-02-16T14:44:00.064,1250,1267
2026-02-16T14:44:00.065,1248,1267
2026-02-16T14:44:00.066,1244,1266
2026-02-16T14:44:00.067,1249,1269
2026-02-16T14:44:00.068,1245,1266
2026-02-16T14:44:00.069,1250,1271
2026-02-16T14:44:00.070,1244,1270
2026-02-16T14:44:00.071,1243,1271
2026-02-16T14:44:00.072,1247,1271
2026-02-16T14:44:00.073,1246,1271
2026-02-16T14:44:00.074,1248,1270
2026-02-16T14:44:00.075,1245,1266
2026-02-16T14:44:00.076,1248,1266
2026-02-16T14:44:00.077,1247,1271
2026-02-16T14:44:00.078,1247,1271
2026-02-16T14:44:00.079,1246,1267
2026-02-16T14:44:00.080,1251,1269
2026-02-16T14:44:00.081,1245,1267
2026-02-16T14:44:00.082,1244,1267
2026-02-16T14:44:00.083,1244,1266
2026-02-16T14:44:00.084,1242,1275
2026-02-16T14:44:00.085,1243,1271
2026-02-16T14:44:00.086,1242,1278
2026-02-16T14:44:00.087,1250,1270
2026-02-16T14:44:00.088,1248,1267
2026-02-16T14:44:00.089,1243,1274
2026-02-16T14:44:00.090,1250,1267
2026-02-16T14:44:00.091,1246,1264
2026-02-16T14:44:00.092,1244,1270
2026-02-16T14:44:00.093,1242,1271
2026-02-16T14:44:00.094,1246,1271
2026-02-16T14:44:00.095,1239,1270
2026-02-16T14:44:00.096,1244,1267
2026-02-16T14:44:00.097,1246,1271
2026-02-16T14:44:00.098,1252,1270
2026-02-16T14:44:00.099,1267,1267
2026-02-16T14:44:00.100,1239,1271
2026-02-16T14:44:00.101,1264,1273
2026-02-16T14:44:00.102,1244,1269
2026-02-16T14:44:00.103,1247,1271
2026-02-16T14:44:00.104,1247,1270
2026-02-16T14:44:00.105,1247,1267
2026-02-16T14:44:00.106,1250,1270
2026-02-16T14:44:00.107,1247,1271
2026-02-16T14:44:00.108,1245,1273
2026-02-16T14:44:00.109,1275,1270
2026-02-16T14:44:00.110,1232,1270
2026-02-16T14:44:00.111,1247,1268
2026-02-16T14:44:00.112,1248,1272
2026-02-16T14:44:00.113,1245,1270
2026-02-16T14:44:00.114,1244,1267
2026-02-16T14:44:00.115,1246,1267
2026-02-16T14:44:00.116,1246,1264
2026-02-16T14:44:00.117,1243,1271
2026-02-16T14:44:00.118,1249,1270
2026-02-16T14:44:00.119,1223,1267
2026-02-16T14:44:00.120,1243,1268
2026-02-16T14:44:00.121,1246,1266
2026-02-16T14:44:00.122,1248,1270
2026-02-16T14:44:00.123,1246,1270
2026-02-16T14:44:00.124,1248,1271
2026-02-16T14:44:00.125,1244,1267
2026-02-16T14:44:00.126,1242,1264
2026-02-16T14:44:00.127,1245,1270
2026-02-16T14:44:00.128,1246,1243
2026-02-16T14:44:00.129,1246,1270
2026-02-16T14:44:00.130,1248,1268
2026-02-16T14:44:00.131,1242,1272
2026-02-16T14:44:00.132,1246,1269
2026-02-16T14:44:00.133,1245,1271
2026-02-16T14:44:00.134,1247,1267
2026-02-16T14:44:00.135,1248,1270
2026-02-16T14:44:00.136,1248,1270
2026-02-16T14:44:00.137,1248,1267
2026-02-16T14:44:00.138,1251,1267
2026-02-16T14:44:00.139,1248,1267
2026-02-16T14:44:00.140,1248,1271
2026-02-16T14:44:00.141,1248,1294
2026-02-16T14:44:00.142,1239,1268
2026-02-16T14:44:00.143,1247,1270
2026-02-16T14:44:00.144,1245,1270
2026-02-16T14:44:00.145,1250,1267
2026-02-16T14:44:00.146,1248,1270
2026-02-16T14:44:00.147,1247,1270
2026-02-16T14:44:00.148,1244,1270
2026-02-16T14:44:00.149,1247,1273
2026-02-16T14:44:00.150,1246,1269
2026-02-16T14:44:00.151,1249,1271
2026-02-16T14:44:00.152,1244,1271
2026-02-16T14:44:00.153,1245,1267
2026-02-16T14:44:00.154,1248,1269
2026-02-16T14:44:00.155,1246,1270
2026-02-16T14:44:00.156,1254,1267
2026-02-16T14:44:00.157,1251,1267
2026-02-16T14:44:00.158,1239,1270
2026-02-16T14:44:00.159,1248,1270
2026-02-16T14:44:00.160,1244,1273
2026-02-16T14:44:00.161,1242,1270
2026-02-16T14:44:00.162,1234,1267
2026-02-16T14:44:00.163,1246,1267
2026-02-16T14:44:00.164,1245,1270
2026-02-16T14:44:00.165,1246,1271
2026-02-16T14:44:00.166,1244,1266
2026-02-16T14:44:00.167,1251,1270
2026-02-16T14:44:00.168,1249,1266
2026-02-16T14:44:00.169,1245,1271
2026-02-16T14:44:00.170,1246,1267
2026-02-16T14:44:00.171,1244,1271
2026-02-16T14:44:00.172,1234,1271
2026-02-16T14:44:00.173,1246,1271
2026-02-16T14:44:00.174,1244,1275
2026-02-16T14:44:00.175,1246,1271
2026-02-16T14:44:00.176,1248,1269
2026-02-16T14:44:00.177,1248,1270
2026-02-16T14:44:00.178,1244,1267
2026-02-16T14:44:00.179,1245,1270
2026-02-16T14:44:00.180,1243,1271
2026-02-16T14:44:00.181,1246,1267
2026-02-16T14:44:00.182,1246,1275
2026-02-16T14:44:00.183,1248,1270
2026-02-16T14:44:00.184,1246,1270
2026-02-16T14:44:00.185,1248,1271
2026-02-16T14:44:00.186,1242,1271
2026-02-16T14:44:00.187,1247,1267
2026-02-16T14:44:00.188,1255,1269
2026-02-16T14:44:00.189,1247,1270
2026-02-16T14:44:00.190,1243,1271
2026-02-16T14:44:00.191,1240,1271
2026-02-16T14:44:00.192,1246,1271
2026-02-16T14:44:00.193,1253,1267
2026-02-16T14:44:00.194,1244,1266
2026-02-16T14:44:00.195,1243,1271
2026-02-16T14:44:00.196,1244,1269
2026-02-16T14:44:00.197,1249,1266
2026-02-16T14:44:00.198,1246,1270
2026-02-16T14:44:00.199,1249,1267
2026-02-16T14:44:00.200,1232,1267
2026-02-16T14:44:00.201,1249,1270
2026-02-16T14:44:00.202,1247,1270
2026-02-16T14:44:00.203,1248,1283
2026-02-16T14:44:00.204,1247,1269
2026-02-16T14:44:00.205,1246,1267
2026-02-16T14:44:00.206,1248,1271
2026-02-16T14:44:00.207,1242,1270
2026-02-16T14:44:00.208,1247,1296
2026-02-16T14:44:00.209,1248,1270
2026-02-16T14:44:00.210,1246,1267
2026-02-16T14:44:00.211,1246,1267
2026-02-16T14:44:00.212,1243,1266
2026-02-16T14:44:00.213,1251,1266
2026-02-16T14:44:00.214,1246,1271
2026-02-16T14:44:00.215,1243,1267
2026-02-16T14:44:00.216,1247,1264
2026-02-16T14:44:00.217,1244,1293
2026-02-16T14:44:00.218,1245,1266
2026-02-16T14:44:00.219,1247,1271
2026-02-16T14:44:00.220,1250,1266
2026-02-16T14:44:00.221,1247,1266
2026-02-16T14:44:00.222,1248,1266
2026-02-16T14:44:00.223,1247,1265
2026-02-16T14:44:00.224,1248,1271
2026-02-16T14:44:00.225,1248,1262
2026-02-16T14:44:00.226,1244,1264
2026-02-16T14:44:00.227,1251,1275
2026-02-16T14:44:00.228,1243,1267
2026-02-16T14:44:00.229,1247,1267
2026-02-16T14:44:00.230,1251,1271
2026-02-16T14:44:00.231,1248,1264
2026-02-16T14:44:00.232,1246,1267
2026-02-16T14:44:00.233,1250,1264
2026-02-16T14:44:00.234,1245,1266
2026-02-16T14:44:00.235,1242,1270
2026-02-16T14:44:00.236,1246,1264
2026-02-16T14:44:00.237,1249,1267
2026-02-16T14:44:00.238,1248,1264
2026-02-16T14:44:00.242,1244,1269
2026-02-16T14:44:00.242,1248,1264
2026-02-16T14:44:00.242,1247,1266
2026-02-16T14:44:00.242,1246,1259
2026-02-16T14:44:00.243,1246,1264
2026-02-16T14:44:00.244,1246,1264
2026-02-16T14:44:00.245,1250,1266
2026-02-16T14:44:00.246,1246,1264
2026-02-16T14:44:00.247,1242,1263
2026-02-16T14:44:00.248,1248,1264
2026-02-16T14:44:00.249,1246,1264
2026-02-16T14:44:00.250,1247,1262
2026-02-16T14:44:00.251,1248,1260
2026-02-16T14:44:00.252,1246,1259
2026-02-16T14:44:00.253,1247,1259
2026-02-16T14:44:00.254,1245,1262
2026-02-16T14:44:00.255,1242,1261
2026-02-16T14:44:00.256,1248,1259
2026-02-16T14:44:00.257,1249,1265
2026-02-16T14:44:00.258,1248,1258
2026-02-16T14:44:00.259,1250,1297
2026-02-16T14:44:00.260,1249,1262
2026-02-16T14:44:00.261,1249,1262
2026-02-16T14:44:00.262,1243,1262
2026-02-16T14:44:00.263,1247,1262
2026-02-16T14:44:00.264,1245,1264
2026-02-16T14:44:00.265,1235,1263
2026-02-16T14:44:00.266,1243,1262
2026-02-16T14:44:00.267,1250,1262
2026-02-16T14:44:00.268,1244,1262
2026-02-16T14:44:00.269,1246,1261
2026-02-16T14:44:00.270,1244,1259
2026-02-16T14:44:00.271,1246,1258
2026-02-16T14:44:00.272,1244,1260
2026-02-16T14:44:00.273,1245,1255
2026-02-16T14:44:00.274,1245,1261
2026-02-16T14:44:00.275,1246,1258
2026-02-16T14:44:00.276,1246,1255
2026-02-16T14:44:00.277,1246,1260
2026-02-16T14:44:00.278,1245,1258
2026-02-16T14:44:00.279,1246,1258
2026-02-16T14:44:00.280,1247,1256
2026-02-16T14:44:00.281,1248,1259
2026-02-16T14:44:00.282,1245,1255
2026-02-16T14:44:00.283,1244,1259
2026-02-16T14:44:00.284,1248,1250
2026-02-16T14:44:00.285,1247,1257
2026-02-16T14:44:00.286,1245,1255
2026-02-16T14:44:00.287,1254,1253
2026-02-16T14:44:00.288,1248,1255
2026-02-16T14:44:00.289,1235,1251
2026-02-16T14:44:00.290,1248,1258
2026-02-16T14:44:00.291,1247,1251
2026-02-16T14:44:00.292,1246,1251
2026-02-16T14:44:00.293,1236,1255
2026-02-16T14:44:00.294,1244,1254
2026-02-16T14:44:00.295,1246,1257
2026-02-16T14:44:00.296,1246,1272
2026-02-16T14:44:00.297,1248,1251
2026-02-16T14:44:00.298,1249,1251
2026-02-16T14:44:00.299,1246,1251
2026-02-16T14:44:00.300,1243,1251
2026-02-16T14:44:00.301,1246,1244
2026-02-16T14:44:00.302,1242,1248
2026-02-16T14:44:00.303,1249,1248
2026-02-16T14:44:00.304,1235,1245
2026-02-16T14:44:00.305,1247,1246
2026-02-16T14:44:00.306,1246,1246
2026-02-16T14:44:00.307,1243,1248
2026-02-16T14:44:00.308,1246,1243
2026-02-16T14:44:00.309,1245,1242
2026-02-16T14:44:00.310,1245,1243
2026-02-16T14:44:00.311,1243,1243
2026-02-16T14:44:00.312,1246,1247
2026-02-16T14:44:00.313,1250,1247
2026-02-16T14:44:00.314,1243,1242
2026-02-16T14:44:00.315,1248,1242
2026-02-16T14:44:00.316,1245,1243
2026-02-16T14:44:00.317,1248,1239
2026-02-16T14:44:00.318,1248,1238
2026-02-16T14:44:00.319,1259,1238
2026-02-16T14:44:00.320,1245,1234
